File Name,Dataset,aid,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022154184545_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-03 18:45:45 UTC,22167,008,0601,True,393153.0,15.5116568,296.6286926,"(15.5116568,296.6286926)",85.0337982,16.3838654,268.431044,90.3900681,110.5530396,83.2046967,56.785347,76.948082
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022162153315_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-11 15:33:15 UTC,22290,010,0601,True,244347.0,10.0743027,211.4971313,"(10.0743027,211.4971313)",77.1120682,27.7931862,772.4611985,90.555397,139.7321625,70.227272,10.0743027,57.7660942
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022166135558_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-15 13:55:58 UTC,22351,007,0601,True,315343.0,69.293602,274.0648499,"(69.293602,274.0648499)",113.8089218,19.5858688,383.606258,117.4971085,138.6332245,108.9997864,82.2706146,103.4062805
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022166135650_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-15 13:56:50 UTC,22351,008,0601,True,437938.0,0.0604509,241.7357025,"(0.0604509,241.7357025)",37.950264,30.8829536,953.7568258,44.453496,84.2317352,28.6249428,0.0604509,17.9326496
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022166202614_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-15 20:26:14 UTC,22355,008,0601,True,28701.0,39.0964851,493.6336975,"(39.0964851,493.6336975)",150.1953735,45.4994354,2070.198624,173.2082977,253.0323334,145.7653809,41.583828,119.9484329
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022169130814_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-18 13:08:14 UTC,22397,007,0601,True,632676.0,51.1078758,128.2021332,"(51.1078758,128.2021332)",76.2684021,6.9504437,48.3086682,80.5856361,94.2892838,76.0791473,57.7435722,71.4483547
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022170122043_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-19 12:20:43 UTC,22412,008,0601,True,17130.0,1.6297001,192.5817108,"(1.6297001,192.5817108)",49.9122849,28.9758701,839.6010499,59.6978312,103.0921707,41.0330544,1.6297001,30.7210083
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022170184957_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-19 18:49:57 UTC,22416,008,0601,True,708296.0,22.5029488,422.0516663,"(22.5029488,422.0516663)",107.2774734,37.3371391,1394.0619584,118.5429821,164.8809357,102.3885193,41.3138199,87.6501598
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022174171355_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-23 17:13:55 UTC,22477,008,0601,True,467168.0,50.8869781,1531.8905029,"(50.8869781,1531.8905029)",132.6872711,45.2516479,2047.7116421,160.4530106,256.8205261,123.2170219,50.8869781,96.2076416
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2022181145012_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2022-06-30 14:50:12 UTC,22584,011,0601,True,168397.0,53.7504883,190.9015045,"(53.7504883,190.9015045)",87.7761154,20.1988964,407.9954161,100.4065933,144.7939606,85.2767105,53.7504883,70.8102341
